key,name,npc,lvmin,exp,parent,job
1667,[크로스헌터] 계속되는 위기,9073023,140,594164, ,[]
1668,[크로스헌터] 푸른 숲의 폭군,9073015,140,2083366, ,[]
1669,[크로스헌터] 전설의 헌터,9073015,140,833346, ,[]
1670,[크로스헌터] 하늘을 나는 고래,9073024,140,2922028, ,[]
1671,[크로스헌터] 만년한설을 두른 일각수,9073024,140,4098295, ,[]
1672,[크로스헌터] 황금 발굽을 지닌 황소,9073024,140,5694351, ,[]
1673,[크로스헌터] 전설을 이어받다,9073024,140,2277740, ,[]
1674,[크로스헌터] S급 헌터의 길,9073024,140,2277740, ,[]
1675,[크로스헌터] 크로스헌터 UI 사용법,9073003,90,37425, ,[]
1676,[크로스헌터] 미스틱 필드의 발생,9073025,75,37425, ,[]
1677,[크로스헌터] 미스틱 자쿰 퇴치,9073025,75,37425, ,[]
1678,[크로스헌터] 미스틱 혼테일 퇴치,9073025,75,37425, ,[]
1679,[크로스헌터] 미스틱 반 레온 퇴치,9073025,75,37425, ,[]
1680,[크로스헌터] 미스틱 힐라 퇴치,9073025,75,37425, ,[]
1681,[크로스헌터] 미스틱 아카이럼 퇴치,9073025,75,37425, ,[]
1682,[크로스헌터] 미스틱 필드의 확산을 막아라,9073025,75,37425, ,[]
1684,[크로스헌터] 미스틱 에너지의 잔해,9073025,75,37425, ,[]
1686,[크로스헌터] 미스틱 필드 연구자,9073025,75,37425, ,[]
1688,미스틱 반 레온의 악몽,9073025,0,37425, ,[]
1689,미스틱 아카이럼의 악몽,9073025,0,37425, ,[]
1690,미스틱 힐라의 악몽,9073025,0,37425, ,[]
1691,미스틱 자쿰의 악몽,9073025,0,37425, ,[]
1692,미스틱 혼테일의 악몽,9073025,0,37425, ,[]
1693,[크로스헌터] 다시 나타난 미스틱 필드,9073025,75,37425, ,[]
1694,[크로스헌터] 미스틱 에너지의 잔해,9073025,75,37425, ,[]
1695,[크로스헌터] 미스틱 필드 마스터,9073025,75,37425, ,[]
1700,슈피겔만의 갤러리 개장,9074000,50,37425, ,[]
1701,계절 연작 감상,9074000,50,37425, ,[]
1702,발표할 수 없는 작품,9074000,50,37425, ,[]
1710,은밀한 주문,9074100,50,37425, ,[]
1711,윤기나는 수염 만들기,9074100,50,37425, ,[]
1712,분실물,9074100,50,37425, ,[]
1713,택배 상자 확인하기,9074100,50,37425, ,[]
1714,슈피겔만의 새로운 콧수염,9074100,50,37425, ,[]
1715,멋쟁이의 필수품,9074100,50,37425, ,[]
1716,블링블링 수염 만들기,9074100,50,37425, ,[]
1720,아레다의 초상화,9074200,50,37425, ,[]
1721,초상화 그리기,9074201,50,37425, ,[]
1722,그녀를 위한 선물1,9074200,50,37425, ,[]
1723,비단 짜기,9074204,50,37425, ,[]
1724,그녀를 위한 선물2,9074200,50,37425, ,[]
1725,보석 구하기,9074203,50,37425, ,[]
1726,알현,9074200,50,37425, ,[]
1730,마뇽의 알을 위한 보금자리,9074300,50,37425, ,[]
1731,알을 지켜라!,9074300,50,37425, ,[]
1732,온도 유지는 필수!,9074300,50,37425, ,[]
1733,엉뚱한 탄생,9074300,50,37425, ,[]
1734,아기 백호 돌보기1,9074300,50,37425, ,[]
1735,아기 백호 돌보기2,9074300,50,37425, ,[]
1740,설산의 조난자,0,50,37425, ,[]
1741,눈 덮인 계곡,0,50,37425, ,[]
1742,음식을 구하라,0,50,37425, ,[]
1743,냄새를 맡은 늑대,0,50,37425, ,[]
1744,탈출할 방법을 찾자,0,50,37425, ,[]
1745,밧줄 만들기,0,50,37425, ,[]
1746,탈출,0,50,37425, ,[]
1800,[이볼빙시스템] 수상한 움직임,2151003,105,37425, ,[]
1801,[이볼빙시스템] 남겨진 자,2151003,100,37425, ,[]
1802,[이볼빙시스템] 겔리메르의 지하 연구실,2151003,100,37425, ,[]
1803,[이볼빙시스템] 연구실 탐색,0,100,37425, ,[]
1804,[이볼빙시스템] 이볼빙 시스템,9075006,100,37425, ,[]
1805,[이볼빙시스템] 가상 세계1,9075006,100,37425, ,[]
1806,[이볼빙시스템] 가상 세계2,9075007,100,37425, ,[]
1807,[이볼빙시스템] 내가 만든 세계,9075100,100,37425, ,[]
1810,[시스템개선] 링크6 접속 오류,9075209,100,37425, ,[]
1811,[시스템개선] 링크7 접속 오류,9075209,100,37425, ,[]
1812,[시스템개선] 링크8 접속 오류,9075209,100,37425, ,[]
1813,[시스템개선] 링크9 접속 오류,9075209,100,37425, ,[]
1814,[시스템개선] 진화하는 시스템,9075200,100,37425, ,[]
1815,[시스템개선] 엑셀레이터,9075200,100,37425, ,[]
1820,[기초 프로그램] 워밍업,9075200,100,37425, ,[]
1821,[강화 프로그램] 위장술,9075201,100,37425, ,[]
1822,[강화 프로그램] 위장술,9075201,100,37425, ,[]
1823,[강화 프로그램] 순발력 향상,9075202,100,37425, ,[]
1824,[강화 프로그램] 스피드 업,9075203,100,37425, ,[]
1825,[강화 프로그램] 교정 기술 향상,9075204,100,37425, ,[]
1826,[강화 프로그램] 민첩성 향상,9075205,100,37425, ,[]
1827,[강화 프로그램] 상황 대처 능력,9075206,100,37425, ,[]
1828,[강화 프로그램] 분별력 향상,9075207,100,37425, ,[]
1829,[강화 프로그램] 전투력 강화,9075208,100,37425, ,[]
1833,[선택 프로그램] 하드 난이도 도전,9075200,100,37425, ,[]
1834,[선택 프로그램] 약점 파악,9075202,100,37425, ,[]
1836,[선택 프로그램] 임시 에너지 공급,9075206,100,37425, ,[]
1837,[선택 프로그램] 몬스터 강화 모델,9075207,100,37425, ,[]
1838,[선택 프로그램] 그림자 몬스터 처치,9075208,100,37425, ,[]
1841,칭호 도전 - 이볼빙 시스템 마스터,9075100,100,37425, ,[]
1843,칭호 - 이볼빙 시스템 마스터,9075100,100,37425, ,[]
1845,[이볼빙 시스템] 사라진 오르카,2151003,100,37425, ,[]
1846,[이볼빙 시스템] 오르카의 행방은?,2151003,100,37425, ,[]
1847,[이볼빙 시스템] 시스템 강화모드1,9075006,100,37425, ,[]
1848,[이볼빙 시스템] 시스템 강화모드2,9075209,100,37425, ,[]
2000,'돼지와 함께 춤을'의 집수리,1020000,10,220, ,[]
2001,'돼지와 함께 춤을'의 새집 짓기,1020000,20,1000, ,[]
2002,리스 항구의 테오,1012101,15,1000,마야와 이상한 약,[]
2003,소피아를 찾아서...,1002001,15,1000,마야와 이상한 약,[]
2004,반짝이는 돌의 재료,1022100,15,1000,마야와 이상한 약,[]
2005,아르콘의 피?,1022002,15,1000,마야와 이상한 약,[]
2006,아르콘의 피 입수,1022002,15,1000,마야와 이상한 약,[]
2007,반짝이는 돌 만들기,1022100,15,1000,마야와 이상한 약,[]
2008,이상한 약 전해주기,1002001,15,270,마야와 이상한 약,[]
2009,피아와 파란버섯,1012102,10,250, ,[]
2010,제인과 와일드보어,1002100,15,320, ,"[100, 110, 120, 130, 111, 121, 131, 112, 122, 132, 200, 210, 220, 230, 211, 221, 231, 212, 222, 232, 300, 310, 320, 311, 321, 312, 322, 400, 410, 420, 430, 411, 421, 431, 412, 422, 432, 433, 434, 500, 510, 520, 511, 521, 512, 522, 1100, 1110, 1111, 1112, 1200, 1210, 1211, 1212, 1300, 1310, 1311, 1312, 1400, 1410, 1411, 1412, 1500, 1510, 1511, 1512, 2100, 2110, 2111, 2112, 2200, 2210, 2211, 2212, 2213, 2214, 2215, 2216, 2217, 2218, 3200, 3210, 3211, 3212, 3300, 3310, 3311, 3312, 3500, 3510, 3511, 3512]"
2011,제인의 첫번째 도전,1002100,45,5400,연금술사 제인,[]
2012,제인의 두번째 도전,1002100,45,7500,연금술사 제인,[]
2013,제인의 마지막 도전,1002100,45,7500,연금술사 제인,[]
2014,알렉스의 부탁,1052000,20,600,가출소년 알렉스,[]
2015,장로 스탄 설득하기,1012003,20,700,가출소년 알렉스,[]
2016,어머니의 금시계,1012003,20,600,가출소년 알렉스,[]
2017,아르웬과 유리구두,1032100,25,1500, ,"[100, 110, 120, 130, 111, 121, 131, 112, 122, 132, 200, 210, 220, 230, 211, 221, 231, 212, 222, 232, 300, 310, 320, 311, 321, 312, 322, 400, 410, 420, 430, 411, 421, 431, 412, 422, 432, 433, 434, 500, 510, 520, 511, 521, 512, 522, 1100, 1110, 1111, 1112, 1200, 1210, 1211, 1212, 1300, 1310, 1311, 1312, 1400, 1410, 1411, 1412, 1500, 1510, 1511, 1512, 2100, 2110, 2111, 2112, 2200, 2210, 2211, 2212, 2213, 2214, 2215, 2216, 2217, 2218, 3200, 3210, 3211, 3212, 3300, 3310, 3311, 3312, 3500, 3510, 3511, 3512]"
2018,던전입구를 지키는 경비병 루크,1040000,15,270, ,"[100, 110, 120, 130, 111, 121, 131, 112, 122, 132, 200, 210, 220, 230, 211, 221, 231, 212, 222, 232, 300, 310, 320, 311, 321, 312, 322, 400, 410, 420, 430, 411, 421, 431, 412, 422, 432, 433, 434, 500, 510, 520, 511, 521, 512, 522, 1100, 1110, 1111, 1112, 1200, 1210, 1211, 1212, 1300, 1310, 1311, 1312, 1400, 1410, 1411, 1412, 1500, 1510, 1511, 1512, 2100, 2110, 2111, 2112, 2200, 2210, 2211, 2212, 2213, 2214, 2215, 2216, 2217, 2218, 3200, 3210, 3211, 3212, 3300, 3310, 3311, 3312, 3500, 3510, 3511, 3512]"
2019,비밀의 책의 단서,1061021,65,9574,시워언해의 비밀의 책,"[100, 110, 120, 130, 111, 121, 131, 112, 122, 132, 113, 123, 133, 200, 210, 220, 230, 211, 221, 231, 212, 222, 232, 213, 223, 233, 300, 301, 310, 320, 330, 311, 321, 331, 312, 322, 332, 313, 323, 333, 400, 410, 420, 430, 411, 421, 431, 412, 422, 432, 413, 423, 433, 434, 435, 500, 501, 510, 520, 530, 511, 521, 531, 512, 522, 532, 513, 523, 533, 1100, 1110, 1111, 1112, 1113, 1200, 1210, 1211, 1212, 1213, 1300, 1310, 1311, 1312, 1313, 1400, 1410, 1411, 1412, 1413, 1500, 1510, 1511, 1512, 1513, 2100, 2110, 2111, 2112, 2113, 2200, 2210, 2211, 2212, 2213, 2214, 2215, 2216, 2217, 2218, 2219, 2300, 2310, 2311, 2312, 2313, 2400, 2410, 2411, 2412, 2413, 2500, 2510, 2511, 2512, 2513, 2700, 2710, 2711, 2712, 2713, 3100, 3101, 3110, 3120, 3111, 3121, 3112, 3122, 3113, 3123, 3200, 3210, 3211, 3212, 3213, 3300, 3310, 3311, 3312, 3313, 3500, 3510, 3511, 3512, 3513, 3600, 3610, 3611, 3612, 3613, 3700, 3710, 3711, 3712, 3713, 5100, 5110, 5111, 5112, 5113, 6100, 6110, 6111, 6112, 6113, 6400, 6410, 6411, 6412, 6413, 6500, 6510, 6511, 6512, 6513, 10100, 10110, 10111, 10112, 10113, 13100, 14200, 14210, 14211, 14212, 14213, 15200, 15210, 15211, 15212, 15213, 15500, 15510, 15511, 15512, 15513, 16400, 16410, 16411, 16412, 16413]"
2020,배고픈 로니,1061004,65,38296,시워언해의 비밀의 책,"[100, 110, 120, 130, 111, 121, 131, 112, 122, 132, 113, 123, 133, 200, 210, 220, 230, 211, 221, 231, 212, 222, 232, 213, 223, 233, 300, 301, 310, 320, 330, 311, 321, 331, 312, 322, 332, 313, 323, 333, 400, 410, 420, 430, 411, 421, 431, 412, 422, 432, 413, 423, 433, 434, 435, 500, 501, 510, 520, 530, 511, 521, 531, 512, 522, 532, 513, 523, 533, 1100, 1110, 1111, 1112, 1113, 1200, 1210, 1211, 1212, 1213, 1300, 1310, 1311, 1312, 1313, 1400, 1410, 1411, 1412, 1413, 1500, 1510, 1511, 1512, 1513, 2100, 2110, 2111, 2112, 2113, 2200, 2210, 2211, 2212, 2213, 2214, 2215, 2216, 2217, 2218, 2219, 2300, 2310, 2311, 2312, 2313, 2400, 2410, 2411, 2412, 2413, 2500, 2510, 2511, 2512, 2513, 2700, 2710, 2711, 2712, 2713, 3100, 3101, 3110, 3120, 3111, 3121, 3112, 3122, 3113, 3123, 3200, 3210, 3211, 3212, 3213, 3300, 3310, 3311, 3312, 3313, 3500, 3510, 3511, 3512, 3513, 3600, 3610, 3611, 3612, 3613, 3700, 3710, 3711, 3712, 3713, 5100, 5110, 5111, 5112, 5113, 6100, 6110, 6111, 6112, 6113, 6400, 6410, 6411, 6412, 6413, 6500, 6510, 6511, 6512, 6513, 10100, 10110, 10111, 10112, 10113, 13100, 14200, 14210, 14211, 14212, 14213, 15200, 15210, 15211, 15212, 15213, 15500, 15510, 15511, 15512, 15513, 16400, 16410, 16411, 16412, 16413]"
2021,특제 장어구이,1061100,65,38296, ,"[100, 110, 120, 130, 111, 121, 131, 112, 122, 132, 113, 123, 133, 200, 210, 220, 230, 211, 221, 231, 212, 222, 232, 213, 223, 233, 300, 301, 310, 320, 330, 311, 321, 331, 312, 322, 332, 313, 323, 333, 400, 410, 420, 430, 411, 421, 431, 412, 422, 432, 413, 423, 433, 434, 435, 500, 501, 510, 520, 530, 511, 521, 531, 512, 522, 532, 513, 523, 533, 1100, 1110, 1111, 1112, 1113, 1200, 1210, 1211, 1212, 1213, 1300, 1310, 1311, 1312, 1313, 1400, 1410, 1411, 1412, 1413, 1500, 1510, 1511, 1512, 1513, 2100, 2110, 2111, 2112, 2113, 2200, 2210, 2211, 2212, 2213, 2214, 2215, 2216, 2217, 2218, 2219, 2300, 2310, 2311, 2312, 2313, 2400, 2410, 2411, 2412, 2413, 2500, 2510, 2511, 2512, 2513, 2700, 2710, 2711, 2712, 2713, 3100, 3101, 3110, 3120, 3111, 3121, 3112, 3122, 3113, 3123, 3200, 3210, 3211, 3212, 3213, 3300, 3310, 3311, 3312, 3313, 3500, 3510, 3511, 3512, 3513, 3600, 3610, 3611, 3612, 3613, 3700, 3710, 3711, 3712, 3713, 5100, 5110, 5111, 5112, 5113, 6100, 6110, 6111, 6112, 6113, 6400, 6410, 6411, 6412, 6413, 6500, 6510, 6511, 6512, 6513, 10100, 10110, 10111, 10112, 10113, 13100, 14200, 14210, 14211, 14212, 14213, 15200, 15210, 15211, 15212, 15213, 15500, 15510, 15511, 15512, 15513, 16400, 16410, 16411, 16412, 16413]"
2022,신선한 우유,1032101,40,38296, ,"[100, 110, 120, 130, 111, 121, 131, 112, 122, 132, 200, 210, 220, 230, 211, 221, 231, 212, 222, 232, 300, 310, 320, 311, 321, 312, 322, 400, 410, 420, 430, 411, 421, 431, 412, 422, 432, 433, 434, 500, 501, 510, 520, 530, 511, 521, 531, 512, 522, 532, 1100, 1110, 1111, 1112, 1200, 1210, 1211, 1212, 1300, 1310, 1311, 1312, 1400, 1410, 1411, 1412, 1500, 1510, 1511, 1512, 2100, 2110, 2111, 2112, 2200, 2210, 2211, 2212, 2213, 2214, 2215, 2216, 2217, 2218, 2300, 2310, 2311, 2312, 2400, 2410, 2411, 2412, 2700, 2710, 2711, 2712, 3100, 3101, 3110, 3120, 3111, 3121, 3112, 3122, 3200, 3210, 3211, 3212, 3300, 3310, 3311, 3312, 3500, 3510, 3511, 3512, 3600, 3610, 3611, 3612, 5100, 5110, 5111, 5112, 6100, 6110, 6111, 6112, 6500, 6510, 6511, 6512]"
2023,되찾은 비밀의 책,1061004,65,47871,시워언해의 비밀의 책,"[100, 110, 120, 130, 111, 121, 131, 112, 122, 132, 113, 123, 133, 200, 210, 220, 230, 211, 221, 231, 212, 222, 232, 213, 223, 233, 300, 301, 310, 320, 330, 311, 321, 331, 312, 322, 332, 313, 323, 333, 400, 410, 420, 430, 411, 421, 431, 412, 422, 432, 413, 423, 433, 434, 435, 500, 501, 510, 520, 530, 511, 521, 531, 512, 522, 532, 513, 523, 533, 1100, 1110, 1111, 1112, 1113, 1200, 1210, 1211, 1212, 1213, 1300, 1310, 1311, 1312, 1313, 1400, 1410, 1411, 1412, 1413, 1500, 1510, 1511, 1512, 1513, 2100, 2110, 2111, 2112, 2113, 2200, 2210, 2211, 2212, 2213, 2214, 2215, 2216, 2217, 2218, 2219, 2300, 2310, 2311, 2312, 2313, 2400, 2410, 2411, 2412, 2413, 2500, 2510, 2511, 2512, 2513, 2700, 2710, 2711, 2712, 2713, 3100, 3101, 3110, 3120, 3111, 3121, 3112, 3122, 3113, 3123, 3200, 3210, 3211, 3212, 3213, 3300, 3310, 3311, 3312, 3313, 3500, 3510, 3511, 3512, 3513, 3600, 3610, 3611, 3612, 3613, 3700, 3710, 3711, 3712, 3713, 5100, 5110, 5111, 5112, 5113, 6100, 6110, 6111, 6112, 6113, 6400, 6410, 6411, 6412, 6413, 6500, 6510, 6511, 6512, 6513, 10100, 10110, 10111, 10112, 10113, 13100, 14200, 14210, 14211, 14212, 14213, 15200, 15210, 15211, 15212, 15213, 15500, 15510, 15511, 15512, 15513, 16400, 16410, 16411, 16412, 16413]"
2024,저주받은 인형 50개 모으기,1032101,30,1000,요정 로웬과 저주받은 인형,[]
2025,저주받은 인형 70개 모으기,1032101,30,1200,요정 로웬과 저주받은 인형,[]
2026,저주받은 인형 100개 모으기,1032101,30,1800,요정 로웬과 저주받은 인형,[]
2027,저주받은 인형 150개 모으기,1032101,30,2200,요정 로웬과 저주받은 인형,[]
2028,저주받은 인형 200개 모으기,1032101,30,3200,요정 로웬과 저주받은 인형,[]
2029,마파의 의뢰,1052103,10,224,넬라와 커닝시티 주민들의 의뢰,[]
2030,슈미의 의뢰,1052103,10,224,넬라와 커닝시티 주민들의 의뢰,[]
2031,안드레아의 의뢰,1052103,10,224,넬라와 커닝시티 주민들의 의뢰,[]
2032,소문난의 의뢰,1052103,15,268,넬라와 커닝시티 주민들의 의뢰,[]
2033,크리스의 의뢰,1052103,25,1384,넬라와 커닝시티 주민들의 의뢰,[]
2034,만슈타인의 의뢰,1052103,25,1384,넬라와 커닝시티 주민들의 의뢰,[]
2035,경비병 루크의 모험 결심,1040000,50,22000, ,"[100, 110, 120, 130, 111, 121, 131, 112, 122, 132, 1100, 1110, 1111, 1112, 2100, 2110, 2111, 2112]"
2036,새집에 필요한 첫번째 재료,1061004,53,2000, ,"[200, 210, 220, 230, 211, 221, 231, 212, 222, 232, 1200, 1210, 1211, 1212, 2200, 2210, 2211, 2212, 2213, 2214, 2215, 2216, 2217, 2218, 3200, 3210, 3211, 3212]"
2037,새집에 필요한 두번째 재료,1061004,53,4000, ,"[200, 210, 220, 230, 211, 221, 231, 212, 222, 232, 1200, 1210, 1211, 1212, 2200, 2210, 2211, 2212, 2213, 2214, 2215, 2216, 2217, 2218, 3200, 3210, 3211, 3212]"
2038,새집에 필요한 첫번째 재료,1061004,43,10000,로니와 요정들의 새집 짓기,"[200, 210, 220, 230, 211, 221, 231, 212, 222, 232, 1200, 1210, 1211, 1212, 2200, 2210, 2211, 2212, 2213, 2214, 2215, 2216, 2217, 2218, 3200, 3210, 3211, 3212]"
2039,새집에 필요한 마지막 재료,1061004,43,12000,로니와 요정들의 새집 짓기,"[200, 210, 220, 230, 211, 221, 231, 212, 222, 232, 1200, 1210, 1211, 1212, 2200, 2210, 2211, 2212, 2213, 2214, 2215, 2216, 2217, 2218, 3200, 3210, 3211, 3212]"
2040,마야의 첫번째 수집품,1012101,53,1000, ,"[300, 310, 320, 311, 321, 312, 322, 1300, 1310, 1311, 1312, 3300, 3310, 3311, 3312]"
2041,마야의 두번째 수집품,1012101,53,2000, ,"[300, 310, 320, 311, 321, 312, 322, 1300, 1310, 1311, 1312, 3300, 3310, 3311, 3312]"
2042,마야의 세번째 수집품,1012101,53,5400, ,"[300, 310, 320, 311, 321, 312, 322, 1300, 1310, 1311, 1312, 3300, 3310, 3311, 3312]"
2043,마야를 위한 수집,1012101,43,12956, ,"[300, 310, 320, 311, 321, 312, 322, 1300, 1310, 1311, 1312, 3300, 3310, 3311, 3312]"
2044,빨간 망토 찾아오기,1012102,43,3239,피아의 친구를 위한 선물,"[400, 410, 420, 430, 411, 421, 431, 412, 422, 432, 433, 434, 1400, 1410, 1411, 1412]"
2045,피아가 빌려간 물건,1010100,43,12956,피아의 친구를 위한 선물,"[400, 410, 420, 430, 411, 421, 431, 412, 422, 432, 433, 434, 1400, 1410, 1411, 1412]"
2046,친구를 위한 선물들,1010100,43,16195,피아의 친구를 위한 선물,"[400, 410, 420, 430, 411, 421, 431, 412, 422, 432, 433, 434, 1400, 1410, 1411, 1412]"
2047,영웅이 쓰던 글라디우스,1061020,65,47871,만지의 낡은 글라디우스,"[100, 110, 120, 130, 111, 121, 131, 112, 122, 132, 113, 123, 133, 200, 210, 220, 230, 211, 221, 231, 212, 222, 232, 213, 223, 233, 300, 301, 310, 320, 330, 311, 321, 331, 312, 322, 332, 313, 323, 333, 400, 410, 420, 430, 411, 421, 431, 412, 422, 432, 413, 423, 433, 434, 435, 500, 501, 510, 520, 530, 511, 521, 531, 512, 522, 532, 513, 523, 533, 1100, 1110, 1111, 1112, 1113, 1200, 1210, 1211, 1212, 1213, 1300, 1310, 1311, 1312, 1313, 1400, 1410, 1411, 1412, 1413, 1500, 1510, 1511, 1512, 1513, 2100, 2110, 2111, 2112, 2113, 2200, 2210, 2211, 2212, 2213, 2214, 2215, 2216, 2217, 2218, 2219, 2300, 2310, 2311, 2312, 2313, 2400, 2410, 2411, 2412, 2413, 2500, 2510, 2511, 2512, 2513, 2700, 2710, 2711, 2712, 2713, 3100, 3101, 3110, 3120, 3111, 3121, 3112, 3122, 3113, 3123, 3200, 3210, 3211, 3212, 3213, 3300, 3310, 3311, 3312, 3313, 3500, 3510, 3511, 3512, 3513, 3600, 3610, 3611, 3612, 3613, 3700, 3710, 3711, 3712, 3713, 5100, 5110, 5111, 5112, 5113, 6100, 6110, 6111, 6112, 6113, 6400, 6410, 6411, 6412, 6413, 6500, 6510, 6511, 6512, 6513, 10100, 10110, 10111, 10112, 10113, 13100, 14200, 14210, 14211, 14212, 14213, 15200, 15210, 15211, 15212, 15213, 15500, 15510, 15511, 15512, 15513, 16400, 16410, 16411, 16412, 16413]"
2048,글라디우스 각성 방법,1061000,65,57444,만지의 낡은 글라디우스,[]
2049,요정 마르와 생명수,0,0,57444, ,[]
2050,[인내의숲] 헤르샤와 핑크 안시리움,1103003,25,2212, ,[]
2051,[인내의숲] 헤르샤와 두 뿌리 홍삼,1103003,0,3226, ,[]
2052,[끈기의숲] 존의 분홍색 꽃 바구니,20000,65,38296, ,[]
2053,[끈기의숲] 존이 준비한 선물,20000,65,38296, ,[]
2054,[끈기의숲] 존이 준비한 마지막 선물,20000,65,76592, ,[]
2055,[공사장B1] 슈미가 잃어버린 동전,1052102,45,14337, ,[]
2056,[공사장B2] 슈미가 잃어버린 돈뭉치,1052102,45,20373, ,[]
2057,[공사장B3] 슈미가 잃어버린 돈주머니,1052102,45,26410, ,[]
2058,플로리나비치의 별미,1081100,35,2000, ,[]
2059,플로리나비치의 별미 Ⅱ,1081100,35,2000, ,[]
2060,플로리나비치의 별미 Ⅲ,1081100,35,5000, ,[]
2061,플로리나비치의 별미 Ⅳ,1081100,35,2000, ,[]
2062,밍밍부인의 첫번째 고민,1012106,15,300, ,[]
2063,밍밍부인의 두번째 고민,1012106,15,300,밍밍부인의 두번째 고민,[]
2064,에스텔의 부탁,1032105,15,600,밍밍부인의 두번째 고민,[]
2065,화석을 찾아서...,1022006,18,400,윈스턴의 화석발굴,[]
2066,화석상자 배달,1022006,18,400,윈스턴의 화석발굴,[]
2067,식물화석 연구,1032104,18,500,베티박사의 화석연구,[]
2068,동물화석 연구,1032104,18,500,베티박사의 화석연구,[]
2069,드레이크의 머리뼈 운반,1012110,18,500,베티박사의 화석연구,[]
2070,화석 연구 성과,1032104,18,500,베티박사의 화석연구,[]
2071,정체불명 그녀의 부탁,1052105,16,320,니오라 병원의 미스테리,[]
2072,정체불명 그녀의 정체,1052105,16,320,니오라 병원의 미스테리,[]
