key,name,lv,att,exp
2600600,브라운테니,0,0,0
2600601,핑크테니,0,0,0
2600602,팬더테니,0,0,0
2600603,더키 패밀리,0,0,0
2600604,장난감 목마,0,0,0
2600605,로보토이,0,0,0
2600606,마스터 로보,0,0,0
2600607,타르가,0,0,0
2600608,티키,0,0,0
2600609,틱톡,0,0,0
2600610,크로노스,0,0,0
2600611,플래툰 크로노스,0,0,0
2600612,마스터 크로노스,0,0,0
2600613,타이머,0,0,0
2600614,데스테니,0,0,0
2600615,마스터 데스테니,0,0,0
2600616,소울테니,0,0,0
2600617,마스터 소울테니,0,0,0
2600618,버푼,0,0,0
2600619,딥 버푼,0,0,0
2600620,버피,0,0,0
2600621,레이지 버피,0,0,0
2600622,알리샤르,0,0,0
2600623,파이렛,0,0,0
2600624,듀얼 파이렛,0,0,0
2600625,클라크,0,0,0
2600626,다크 클라크,0,0,0
2600627,바이킹,0,0,0
2600628,기간틱 바이킹,0,0,0
2600629,팬텀워치,0,0,0
2600630,G.팬텀워치,0,0,0
2600631,파풀라투스,0,0,0
2600632,파풀라투스,0,0,0
2600633,파풀라투스,0,0,0
2600634,파풀라투스,0,0,0
2600700,시간의 눈,0,0,0
2600701,추억의 사제,0,0,0
2600702,추억의 신관,0,0,0
2600703,추억의 수호병,0,0,0
2600704,추억의 수호대장,0,0,0
2600705,도도,0,0,0
2600706,후회의 사제,0,0,0
2600707,후회의 신관,0,0,0
2600708,후회의 수호병,0,0,0
2600709,후회의 수호대장,0,0,0
2600710,릴리노흐,0,0,0
2600711,망각의 사제,0,0,0
2600712,망각의 신관,0,0,0
2600713,망각의 수호병,0,0,0
2600714,망각의 수호대장,0,0,0
2600715,라이카,0,0,0
2600800,군단장 윌,0,0,0
2600801,공포의 가시,0,0,0
2600900,얼어붙은 공포,0,0,0
2600901,얼어붙은 분노,0,0,0
2600902,얼어붙은 불안,0,0,0
2600903,얼어붙은 허무,0,0,0
2600904,얼어붙은 고독,0,0,0
2600905,얼어붙은 공포,0,0,0
2600906,얼어붙은 분노,0,0,0
2600907,얼어붙은 불안,0,0,0
2600908,얼어붙은 허무,0,0,0
2600909,얼어붙은 고독,0,0,0
2600910,자이언트 다크소울,0,0,0
2600911,자이언트 다크소울,0,0,0
2700000,밴드몽,0,0,0
2700001,도계몽,0,0,0
2700002,짜요몽,0,0,0
2700003,리빠몽,0,0,0
2700004,원시몽,0,0,0
2700005,불씨몽,0,0,0
2700006,하프몽,0,0,0
2700007,드러몽,0,0,0
2700008,부끄몽,0,0,0
2700009,수줍몽,0,0,0
2700010,과학나라,0,0,0
2700011,락매니아A,0,0,0
2700012,락매니아B,0,0,0
2700020,더스트,0,0,0
2700021,슈팅 더스트,0,0,0
2700022,플라잉 더스트,0,0,0
2700023,롤링 더스트,0,0,0
2700024,포이즌 더스트,0,0,0
2700025,할로우 더스트,0,0,0
2700026,할로우 더스트,0,0,0
2700027,빈 병,0,0,0
2700028,빈 캔,0,0,0
2700029,매그너스,0,0,0
2700030,빈 병,0,0,0
2700031,빈 캔,0,0,0
2700100,의문의숙녀,0,0,0
2700101,반고흥,0,0,0
2700102,최박사,0,0,0
2700103,C드래곤,0,0,0
2700104,웅기,0,0,0
2700110,주먹다짐의 트러블메이커,0,0,0
2700111,탐욕의 트러블메이커,0,0,0
2700112,짝사랑의 트러블메이커,0,0,0
2700113,모태솔로의 트러블메이커,0,0,0
2700114,이중인격의 트러블메이커,0,0,0
2700115,오징어의 트러블메이커,0,0,0
2700116,자존심의 트러블메이커,0,0,0
2700200,박록,0,0,0
2700201,박록,0,0,0
2700202,박록,0,0,0
2700203,박록,0,0,0
2700204,박록,0,0,0
2700300,트레이닝 로봇 B,0,0,0
2700301,킹 오멘,0,0,0
2700302,트레이닝 로봇 A,0,0,0
2700303,슈팅 더스트,0,0,0
2700304,플라잉 더스트,0,0,0
2700305,롤링 더스트,0,0,0
2700306,주먹다짐의 트러블메이커,0,0,0
2700307,짝사랑의 트러블메이커,0,0,0
2700308,이중인격의 트러블메이커,0,0,0
2700309,트레이닝 로봇 C,0,0,0
2700310,참새,0,0,0
2700311,루팡,0,0,0
2700312,멜러디,0,0,0
2700313,오멘,0,0,0
2700314,마스터 오멘,0,0,0
2700315,변형 오멘,0,0,0
2700316,변형 마스터 오멘,0,0,0
3000000,스톤볼,0,0,0
3000001,페어리,0,0,0
3000002,페어리,0,0,0
3000003,페어리,0,0,0
3000004,페어리,0,0,0
3000005,브라운테니,0,0,0
3000006,크립,0,0,0
3000007,로얄 페어리,0,0,0
3100101,모래난쟁이,0,0,0
3100102,키요,0,0,0
3110100,리게이터,0,0,0
3110101,핑크테니,0,0,0
3110102,라츠,0,0,0
3110300,큐브슬라임,0,0,0
3110301,붉은 모래난쟁이,0,0,0
3110302,루모,0,0,0
3110303,트리플 루모,0,0,0
3150000,안전제일,0,0,0
3150001,아기 바위베어먹기,0,0,0
3150002,큰 바위베어먹기,0,0,0
3210100,파이어보어,0,0,0
3210200,주니어 샐리온,0,0,0
3210201,주니어 라이오너,0,0,0
3210202,주니어 그류핀,0,0,0
3210203,팬더테니,0,0,0
3210204,더키 패밀리,0,0,0
3210205,블랙 라츠,0,0,0
3210206,치크세이버,0,0,0
3210207,티키,0,0,0
3210208,레츠,0,0,0
3210450,스쿠버 페페,0,0,0
3210800,루팡,0,0,0
3220000,스텀피,0,0,0
3220001,데우,0,0,0
3230100,커즈아이,0,0,0
3230101,주니어 레이스,0,0,0
3230102,로랑,0,0,0
3230103,킹 블록퍼스,0,0,0
3230104,마스크피쉬,0,0,0
3230200,스타픽시,0,0,0
3230300,주니어 부기,0,0,0
3230301,주니어 부기,0,0,0
3230302,블록퍼스,0,0,0
3230303,핑크세이버,0,0,0
3230304,스카이세이버,0,0,0
3230305,장난감 목마,0,0,0
3230306,크로노스,0,0,0
3230307,처프,0,0,0
3230308,트위터,0,0,0
3230400,북치는 토끼,0,0,0
3230405,주니어 씰,0,0,0
3300000,변절자 스포아,0,0,0
3300001,독버섯,0,0,0
3300002,중독된 돼지,0,0,0
3300003,투구 페페,0,0,0
3300004,친위대 페페,0,0,0
3300005,그레이예티와 페페킹,0,0,0
3300006,골드예티와 페페킹,0,0,0
3300007,화이트예티와 페페킹,0,0,0
3300008,총리대신,0,0,0
3300100,버섯 샹들리에,0,0,0
3300101,버섯 철갑옷,0,0,0
3300102,노곤한 바이킹,0,0,0
3300103,피곤한 바이킹,0,0,0
3300104,푸근한 바이킹,0,0,0
3300105,넉넉한 바이킹,0,0,0
3300106,근엄한 바이킹,0,0,0
3300107,진지한 바이킹,0,0,0
3300108,오징어 노예간수,0,0,0
3300109,바이킹 군단,0,0,0
3300110,검은 바이킹,0,0,0
3300111,바이킹 군단,0,0,0
3300112,성문,0,0,0
3400000,체리맛 버블티,0,0,0
3400001,망고맛 버블티,0,0,0
3400002,멜론맛 버블티,0,0,0
3400003,예티인형 뽑기 기계,0,0,0
3400004,예티인형,0,0,0
3400005,주니어페페인형 뽑기 기계,0,0,0
3400006,주니어페페인형,0,0,0
3400007,변신 인형뽑기 기계,0,0,0
3400008,변신 인형뽑기 기계,0,0,0
3401000,야자수 슬라임,0,0,0
3401001,코코넛 슬라임,0,0,0
3401002,초록조개 슬라임,0,0,0
3401003,보라조개 슬라임,0,0,0
3401004,갈매기 슬라임,0,0,0
3401005,빨간 튜브 슬라임,0,0,0
3401006,파란 튜브 슬라임,0,0,0
3401007,새우 슬라임,0,0,0
3401008,날치 슬라임,0,0,0
3401009,불가사리 문어 슬라임,0,0,0
3401010,소라문어 슬라임,0,0,0
3401011,캡틴 블랙 슬라임,0,0,0
3501000,반딧불 슬라임,0,0,0
3501001,페어리 슬라임,0,0,0
3501002,워터 엘리먼트,0,0,0
3501003,트리 엘리먼트,0,0,0
3501004,하급 마법책,0,0,0
3501005,상급 마법책,0,0,0
3501006,양파라고라,0,0,0
3501007,순무라고라,0,0,0
3501008,몰킹,0,0,0
3501009,미스틱 위습,0,0,0
3501100,뾰족 가시 나무,0,0,0
3501101,숲의 울음꾼,0,0,0
3501102,밤의 울음꾼,0,0,0
3501103,지푸라기 뭉치,0,0,0
3501104,먼지 뭉치,0,0,0
3501105,깊은 숲 위습,0,0,0
3501106,숲의 파수꾼,0,0,0
3501107,밤의 파수꾼,0,0,0
3501108,푸른 샘의 정령,0,0,0
3501109,깊은 샘의 정령,0,0,0
3502000,암모나이트 화석,0,0,0
3502001,물고기 화석,0,0,0
3502002,찐득한 오염물,0,0,0
3502003,찐득한 폐기물,0,0,0
3502004,수상한 물개,0,0,0
3502005,수상한 바다표범,0,0,0
3502006,이동형 난로,0,0,0
3502007,이동형 쇄빙기,0,0,0
3502008,게오르크,0,0,0
3503000,오염된 수액,0,0,0
3503001,부패한 수액,0,0,0
3503002,타락마족 검병,0,0,0
3503003,타락마족 강화검병,0,0,0
3503004,타락마족 도끼병,0,0,0
3503005,타락마족 강화도끼병,0,0,0
3503006,타락마족 방패병,0,0,0
3503007,타락마족 강화방패병,0,0,0
3503008,타락마족 늑대기수,0,0,0
3503009,타락마족 강화늑대기수,0,0,0
3503010,타락마족 이글라이더,0,0,0
3503011,타락마족 이글라이더,0,0,0
3503012,타락 임프,0,0,0
3503013,타락 임프,0,0,0
4090000,아이언호그,0,0,0
4110300,아이언 뮤테,0,0,0
4110301,강화된 아이언 뮤테,0,0,0
4110302,미스릴 뮤테,0,0,0
4130100,카파 드레이크,0,0,0
4130101,엄티,0,0,0
4130102,다크 네펜데스,0,0,0
4130103,롬바드,0,0,0
4130104,다크 네펜데스,0,0,0
4220000,세르프,0,0,0
4220001,세르프,0,0,0
4230100,콜드아이,0,0,0
4230101,좀비루팡,0,0,0
4230102,레이스,0,0,0
4230103,아이언호그,0,0,0
4230104,클랑,0,0,0
4230105,네펜데스,0,0,0
4230106,루나픽시,0,0,0
4230107,플라이아이,0,0,0
4230108,[★] 주니어 불독,0,0,0
4230109,블록골렘,0,0,0
4230110,킹 블록골렘,0,0,0
4230111,로보토이,0,0,0
4230112,마스터 로보,0,0,0
4230113,틱톡,0,0,0
4230114,플래툰 크로노스,0,0,0
4230115,마스터 크로노스,0,0,0
4230116,바나드 그레이,0,0,0
4230117,제타 그레이,0,0,0
4230118,울트라 그레이,0,0,0
4230119,마티안,0,0,0
4230120,플라티안,0,0,0
4230121,메카티안,0,0,0
4230122,네펜데스,0,0,0
4230123,스파커,0,0,0
4230124,프리져,0,0,0
4230125,스켈독,0,0,0
4230126,머미독,0,0,0
4230127,마티안,0,0,0
4230128,플라티안,0,0,0
4230129,바나드 그레이,0,0,0
4230130,울트라 그레이,0,0,0
4230131,뉴그레이 화이트,0,0,0
4230132,뉴그레이 블랙,0,0,0
4230133,메카티안,0,0,0
4230134,머신 MT-09,0,0,0
4230137,드론 화이트,0,0,0
4230138,드론 블랙,0,0,0
4230139,카웅,0,0,0
4230140,바나드 그레이,0,0,0
4230141,[★] 뉴그레이 화이트,0,0,0
4230142,[★] 뉴그레이 블랙,0,0,0
4230200,푸퍼,0,0,0
4230201,포이즌 푸퍼,0,0,0
4230300,월묘,0,0,0
4230400,아이언보어,0,0,0
4230500,별다람쥐,0,0,0
4230501,호저,0,0,0
4230502,흑저,0,0,0
4230503,청화사,0,0,0
4230504,홍화사,0,0,0
4230505,단지,0,0,0
4230506,삼단지,0,0,0
4230600,모래거인,0,0,0
4240000,원로 그레이,0,0,0
4250000,이끼 달팽이,0,0,0
4250001,트리로드,0,0,0
4300000,블루 퍼퓸,0,0,0
4300001,블루 퍼퓸,0,0,0
4300002,옐로우 퍼퓸,0,0,0
4300003,옐로우 퍼퓸,0,0,0
4300004,핑크 퍼퓸,0,0,0
4300005,핑크 퍼퓸,0,0,0
4300006,아이 마네킹,0,0,0
4300007,여자 마네킹,0,0,0
4300008,남자 마네킹,0,0,0
4300009,최신곡 CD,0,0,0
4300010,흘러간 가요 CD,0,0,0
4300011,싸구려 앰프,0,0,0
4300012,고급 앰프,0,0,0
4300013,락 스피릿,0,0,0
4300014,흘러간 가요 CD,0,0,0
4300015,싸구려 앰프,0,0,0
4300016,고급 앰프,0,0,0
4300017,락스피릿의 영혼,0,0,0
4310000,흘러간 가요 CD,0,0,0
4310001,최신곡 CD,0,0,0
4310002,최신형 스피커,0,0,0
4310004,소다맛 젤리주스,0,0,0
4310005,포도맛 젤리주스,0,0,0
4310006,증기뿜는 커피머신,0,0,0
4310007,초록색 노트,0,0,0
4310008,파란색 노트,0,0,0
4310009,노란색 헤드폰,0,0,0
4310010,빨간색 헤드폰,0,0,0
4310011,난폭한 화장품,0,0,0
4310012,난폭한 화장대,0,0,0
4310013,까칠한 헤어롤,0,0,0
4310014,까칠한 파마기,0,0,0
4310015,락 스피릿,0,0,0
4310016,폭주 상태의 페리,0,0,0
4310017,[★] 증기뿜는 커피머신,0,0,0
4310018,[★] 파란색 노트,0,0,0
4310019,[★] 빨간색 헤드폰,0,0,0
4310020,[★] 난폭한 화장대,0,0,0
4310021,[★] 까칠한 헤어롤,0,0,0
5090000,셰이드,0,0,0
5090001,선인인형,0,0,0
5100000,주니어 예티,0,0,0
5100001,주니어 예티,0,0,0
5100002,파이어봄,0,0,0
5100003,호돌이,0,0,0
5100004,삼미호,0,0,0
5100005,호걸,0,0,0
5100100,월묘,0,0,0
5100101,다크 엑스텀프,0,0,0
5100102,호돌이,0,0,0
5100103,호걸,0,0,0
5100104,삼미호,0,0,0
5100105,깨비,0,0,0
5100106,파란 왕도깨비,0,0,0
5100107,초록 왕도깨비,0,0,0
5100108,노란 왕도깨비,0,0,0
5100109,깨비,0,0,0
5100200,흥부,0,0,0
5100201,힘 센 장정,0,0,0
5100202,영웅 호걸,0,0,0
5100203,도깨비,0,0,0
5110300,강화된 미스릴 뮤테,0,0,0
5110301,로이드,0,0,0
5110302,네오 휴로이드,0,0,0
5120000,러스터픽시,0,0,0
5120001,샐리온,0,0,0
5120002,라이오너,0,0,0
5120003,그류핀,0,0,0
5120100,머신 MT-09,0,0,0
5120500,달곰,0,0,0
5120501,도라지,0,0,0
5120502,늙은 도라지,0,0,0
5120503,훈련용 짚인형,0,0,0
5120504,훈련용 나무인형,0,0,0
5120505,천록,0,0,0
5120506,비급,0,0,0
5120507,거대 도라지,0,0,0
5130100,드레이크,0,0,0
5130101,스톤골렘,0,0,0
5130102,다크 스톤골렘,0,0,0
5130103,크로코,0,0,0
5130104,헥터,0,0,0
5130105,다크 주니어 예티,0,0,0
5130106,다크 주니어 예티,0,0,0
5130107,쿨리 좀비,0,0,0
5130108,[★] 마이너 좀비,0,0,0
5140000,화이트팽,0,0,0
5150000,믹스골렘,0,0,0
5150001,스켈레톤 사병,0,0,0
5150002,아이스 믹스골렘,0,0,0
5150003,파이어 믹스골렘,0,0,0
5160000,저빌,0,0,0
5160001,골든 저빌,0,0,0
5160002,스코피,0,0,0
5160003,골든 스코피,0,0,0
5160004,페넥,0,0,0
5160005,트라고스,0,0,0
5160006,캐피바라,0,0,0
5200000,주니어 스톤볼,0,0,0
5200001,아이스 스톤볼,0,0,0
5200002,파이어 스톤볼,0,0,0
5220000,킹크랑,0,0,0
5220001,킹크랑,0,0,0
5220002,파우스트,0,0,0
5220003,타이머,0,0,0
5220004,대왕지네,0,0,0
5250000,이끼버섯,0,0,0
5250001,스톤버그,0,0,0
5250002,원시멧돼지,0,0,0
5250003,난폭한 원시멧돼지,0,0,0
5250004,차우,0,0,0
5250005,에인션트 페어리,0,0,0
5250006,샤이닝 페어리,0,0,0
5250007,에피네아,0,0,0
5300000,리티,0,0,0
5300001,다크 리티,0,0,0
5300100,멜러디,0,0,0
5400000,주니어 페페,0,0,0
6090000,리치,0,0,0
6090001,설산의 마녀,0,0,0
6090002,대나무 무사,0,0,0
6090003,선비귀신,0,0,0
6090004,루루모,0,0,0
6110300,호문,0,0,0
6110301,사이티,0,0,0
6130100,레드 드레이크,0,0,0
6130101,머쉬맘,0,0,0
6130102,페페,0,0,0
6130103,페페,0,0,0
6130104,부기,0,0,0
6130200,[★] 버피,0,0,0
6130201,깨비,0,0,0
6130202,깨비,0,0,0
6130203,판다곰,0,0,0
6130204,게비알,0,0,0
6130207,원공,0,0,0
6130208,크루,0,0,0
6130209,묘선,0,0,0
6150000,경비로봇,0,0,0
6160000,골든 페넥,0,0,0
6160001,맘무트,0,0,0
6160002,골든 맘무트,0,0,0
6160003,크세르크세스,0,0,0
6160004,크세르크세스의 영혼,0,0,0
6220000,다일,0,0,0
6220001,제노,0,0,0
6230100,와일드카고,0,0,0
6230101,푸코,0,0,0
6230200,다크 페페,0,0,0
6230201,다크 페페,0,0,0
6230300,[★] 레이지 버피,0,0,0
6230400,[★] 소울테니,0,0,0
6230401,주니어 루이넬,0,0,0
6230500,[★] 마스터 소울테니,0,0,0
6230600,아이스 드레이크,0,0,0
6230601,다크 드레이크,0,0,0
6230602,스켈레톤 장교,0,0,0
6300000,예티,0,0,0
6300001,예티,0,0,0
6300002,예티,0,0,0
6300003,푼코,0,0,0
6300004,파츠,0,0,0
6300005,좀비 머쉬맘,0,0,0
6300100,[★] 버푼,0,0,0
6400000,다크 예티,0,0,0
6400001,다크 예티,0,0,0
6400002,다크 예티,0,0,0
6400003,쿠스코,0,0,0
6400004,오파츠,0,0,0
6400005,주니어 발록,0,0,0
6400006,크림슨 발록,0,0,0
6400007,아기 발록,0,0,0
6400008,주니어 발록,0,0,0
6400009,크림슨 발록,0,0,0
6400100,[★] 딥 버푼,0,0,0
6500000,도둑 까마귀,0,0,0
6500001,캇파,0,0,0
6500002,하급닌자,0,0,0
6500003,중급닌자,0,0,0
6500004,상급닌자,0,0,0
6500005,그림자 닌자,0,0,0
6500006,갑주무사,0,0,0
6500010,두꺼비 수하,0,0,0
6500011,두꺼비 영주,0,0,0
6500012,두꺼비 요괴,0,0,0
6500013,하급닌자,0,0,0
6500014,중급닌자,0,0,0
6500015,상급닌자,0,0,0
7090000,자동경비시스템,0,0,0
7110300,D.로이,0,0,0
7110301,호문쿨루,0,0,0
7120100,푸소,0,0,0
7120101,푸소,0,0,0
7120102,푸소,0,0,0
7120103,레드 슬라임,0,0,0
7120104,실버 슬라임,0,0,0
7120105,골드 슬라임,0,0,0
7120106,오버로드A,0,0,0
7120107,오버로드B,0,0,0
7120108,로비,0,0,0
7120109,이루워터,0,0,0
7120110,파이어 임프,0,0,0
7120111,스피어 임프,0,0,0
7120112,엘리트 파이어 임프,0,0,0
7120113,엘리트 스피어 임프,0,0,0
7120114,엘리트 파이어 임프,0,0,0
7120115,엘리트 스피어 임프,0,0,0
7130000,루이넬,0,0,0
7130001,[★] 불독,0,0,0
7130002,비틀,0,0,0
7130003,듀얼 비틀,0,0,0
7130004,헹키,0,0,0
7130010,[★] 데스테니,0,0,0
7130020,망둥이,0,0,0
7130100,타우로마시스,0,0,0
7130101,타우로스피어,0,0,0
7130102,예티와 페페,0,0,0
7130103,스켈레톤 지휘관,0,0,0
7130104,캡틴,0,0,0
7130200,웨어울프,0,0,0
7130300,[★] 마스터 데스테니,0,0,0
7130400,노란 왕도깨비,0,0,0
7130401,파란 왕도깨비,0,0,0
7130402,초록 왕도깨비,0,0,0
7130500,레쉬,0,0,0
7130501,다크 레쉬,0,0,0
7130600,호브,0,0,0
7130601,핀호브,0,0,0
7130602,가시덤불,0,0,0
7140000,[★] 파이렛,0,0,0
7150000,라키,0,0,0
7150001,빅 스파이더,0,0,0
7150002,카트베어,0,0,0
7150003,라쿤,0,0,0
7150004,경비로봇L,0,0,0
7160000,[★] 듀얼 파이렛,0,0,0
7220000,태륜,0,0,0
7220001,구미호,0,0,0
7220002,요괴선사,0,0,0
7220003,베르가모트,0,0,0
7220004,베르가모트,0,0,0
7220005,베르가모트,0,0,0
8090000,디트와 로이,0,0,0
8105000,라칸,0,0,0
8105001,방어 시스템,0,0,0
8105002,강화된 방어 시스템,0,0,0
8105003,AF형 안드로이드,0,0,0
8105004,고장난 DF형 안드로이드,0,0,0
8105005,광석 이터,0,0,0
8110300,호문스큘러,0,0,0
8120100,푸소,0,0,0
8120101,푸소,0,0,0
8120102,애프터로드,0,0,0
8120103,프로토타입로드,0,0,0
8120104,암슈트A,0,0,0
8120105,암슈트S,0,0,0
8120106,암슈트D,0,0,0
8120107,암슈트D,0,0,0
8130100,주니어 발록,0,0,0
8140000,라이칸스로프,0,0,0
8140001,하프,0,0,0
8140002,블러드 하프,0,0,0
8140003,[★] 블러드 하프,0,0,0
8140100,다크 예티와 페페,0,0,0
8140101,검은 켄타우로스,0,0,0
8140102,붉은 켄타우로스,0,0,0
8140103,푸른 켄타우로스,0,0,0
8140104,[★] 검은 켄타우로스,0,0,0
8140105,[★] 붉은 켄타우로스,0,0,0
8140106,[★] 푸른 켄타우로스,0,0,0
8140110,버크,0,0,0
8140111,듀얼 버크,0,0,0
8140112,[★] 듀얼 버크,0,0,0
8140200,[★] 클라크,0,0,0
8140300,[★] 다크 클라크,0,0,0
8140500,[★] 파이어독,0,0,0
8140510,푸소,0,0,0
8140511,파워암슈트A,0,0,0
8140512,파워암슈트B,0,0,0
8140555,폭렬 망둥이집,0,0,0
8140600,본피쉬,0,0,0
8140700,블루 드래곤터틀,0,0,0
8140701,레드 드래곤터틀,0,0,0
8140702,리스튼,0,0,0
8140703,브레스튼,0,0,0
8141000,[★] 바이킹,0,0,0
8141100,[★] 기간틱 바이킹,0,0,0
8141300,스퀴드,0,0,0
8142000,[★] 팬텀워치,0,0,0
8142100,리셀스퀴드,0,0,0
8143000,[★] G.팬텀워치,0,0,0
8144000,사나운 원숭이,0,0,0
8144001,어미 원숭이,0,0,0
8144002,흰털 아기원숭이,0,0,0
8144003,흰털 어미원숭이,0,0,0
8144004,푸른 도깨비,0,0,0
8144005,붉은 도깨비,0,0,0
8144006,돌도깨비,0,0,0
8144007,힘센 돌도깨비,0,0,0
8144008,가네시,0,0,0
8145000,돌리온,0,0,0
8145001,큘라,0,0,0
8145002,유령,0,0,0
8145003,마몬,0,0,0
8145004,롤링 돌리온,0,0,0
8145005,밸리베어,0,0,0
8145006,플라잉 리오,0,0,0
8145007,판스,0,0,0
8145008,바이킹베어,0,0,0
8145100,타르가,0,0,0
8145101,분노한 타르가,0,0,0
8145102,분노한 타르가,0,0,0
8145200,스칼리온,0,0,0
8145201,분노한 스칼리온,0,0,0
8145202,분노한 스칼리온,0,0,0
8147000,맨티스,0,0,0
8147001,블러드 맨티스,0,0,0
8147002,포이즌 맨티스,0,0,0
8147003,플로라,0,0,0
8147004,다크 플로라,0,0,0
8147005,호넷,0,0,0
8147006,포이즌 호넷,0,0,0
8147007,제너럴 호넷,0,0,0
8147008,오염된 나무의 정령,0,0,0
8147009,타락한 나무의 정령,0,0,0
8147010,오염된 돌의 정령,0,0,0
8147011,타락한 돌의 정령,0,0,0
8147012,호넷,0,0,0
8147013,포이즌 호넷,0,0,0
8147014,제너럴 호넷,0,0,0
8147015,[★] 제너럴 호넷,0,0,0
8148000,티폰,0,0,0
8148001,마족 역사,0,0,0
8148002,레프러콘,0,0,0
8148003,레프러콘,0,0,0
8148004,마족 환술사,0,0,0
8148005,마족 환술사,0,0,0
8148006,엘더레이스,0,0,0
8148007,마족 추격자,0,0,0
8148008,레드 스티지,0,0,0
8148009,마족 약탈자,0,0,0
8148010,붉은 성채의 간수,0,0,0
8148011,푸른 성채의 간수,0,0,0
8148012,마스터 레드너그,0,0,0
8150000,크림슨 발록,0,0,0
8150100,샤크,0,0,0
8150101,콜드샤크,0,0,0
8150200,그린코니언,0,0,0
